item_id,order_id,product_id,quantity,unit_price,discount_percent,valid_order,valid_product
1998,ORD-01229,PROD-00048,1,2084.28,9.66,True,True
1999,ORD-01408,PROD-00080,2,661.39,32.4,True,True
2000,ORD-00340,PROD-00180,6,1292.54,39.77,True,True
2001,ORD-99999,PROD-99999,2,1666.53,28.7,False,False
2002,ORD-00914,PROD-00263,2,45.17,31.93,True,True
2003,ORD-01066,PROD-00241,6,1072.23,12.13,True,True
2004,ORD-01383,PROD-00079,5,1925.54,40.6,True,True
2005,ORD-00625,PROD-00183,2,441.32,6.58,True,True
2006,ORD-00748,PROD-00119,7,2140.03,26.98,True,True
2007,ORD-00971,PROD-00260,1,2379.33,26.48,True,True
2008,ORD-01130,PROD-00157,1,2425.21,31.56,True,True
2009,ORD-00177,PROD-00088,6,35.12,44.8,True,True
2010,ORD-01136,PROD-00052,3,2409.49,31.58,True,True
2011,ORD-00798,PROD-00085,5,851.65,2.98,True,True
2012,ORD-00957,PROD-00023,1,1486.61,13.26,True,True
2013,ORD-00569,PROD-00080,5,1542.75,15.59,True,True
2014,ORD-00259,PROD-00288,7,164.07,43.64,True,True
2015,ORD-01400,PROD-00140,2,979.96,31.84,True,True
2016,ORD-00993,PROD-00153,2,1154.47,3.17,True,True
2017,ORD-01291,PROD-00142,4,1940.6,30.23,True,True
2018,ORD-00724,PROD-00073,3,2304.48,10.43,True,True
2019,ORD-00505,PROD-00036,3,408.06,25.16,True,True
2020,ORD-00792,PROD-00258,1,534.36,19.49,True,True
2021,ORD-00305,PROD-00053,2,1161.23,34.02,True,True
2022,ORD-01124,PROD-00120,1,2496.14,13.62,True,True
2023,ORD-00955,PROD-00101,6,2287.98,29.94,True,True
2024,ORD-01203,PROD-00106,4,1393.03,41.2,True,True
2025,ORD-00938,PROD-00169,5,265.84,11.27,True,True
2026,ORD-01140,PROD-00104,7,1694.04,38.76,True,True
2027,ORD-01327,PROD-00023,7,707.29,23.36,True,True
2028,ORD-01019,PROD-00241,6,871.45,3.48,True,True
2029,ORD-01128,PROD-00103,2,187.62,44.42,True,True
2030,ORD-00842,PROD-00201,3,203.99,11.65,True,True
2031,ORD-00944,PROD-00058,3,654.21,20.46,True,True
2032,ORD-01020,PROD-00279,5,629.05,21.87,True,True
2033,ORD-00319,PROD-00040,1,2336.98,41.08,True,True
2034,ORD-01242,PROD-00221,2,71.38,25.72,True,True
2035,ORD-00862,PROD-00026,5,2374.23,32.78,True,True
2036,ORD-00797,PROD-00183,1,115.58,39.19,True,True
2037,ORD-00057,PROD-00137,7,1680.05,12.95,True,True
2038,ORD-00782,PROD-00137,6,2281.41,12.86,True,True
2039,ORD-00227,PROD-00240,7,1622.17,7.74,True,True
2040,ORD-00226,PROD-00094,3,213.06,1.52,True,True
2041,ORD-01238,PROD-00222,3,1150.96,39.18,True,True
2042,ORD-01424,PROD-00006,3,785.56,3.63,True,True
2043,ORD-00967,PROD-00048,7,154.26,30.64,True,True
2044,ORD-00558,PROD-00281,1,593.59,22.32,True,True
2045,ORD-00768,PROD-00022,6,1915.68,27.53,True,True
2046,ORD-01079,PROD-00040,2,1334.02,1.77,True,True
2047,ORD-00960,PROD-00074,4,711.89,5.52,True,True
2048,ORD-01094,PROD-00095,6,255.22,11.9,True,True
2049,ORD-00903,PROD-00167,7,2324.76,7.92,True,True
2050,ORD-01132,PROD-00231,6,2357.76,26.97,True,True
2051,ORD-01100,PROD-00226,7,820.31,38.14,True,True
2052,ORD-00228,PROD-00050,2,93.51,37.44,True,True
2053,ORD-00318,PROD-00114,2,368.89,20.68,True,True
2054,ORD-00618,PROD-00228,1,1688.27,17.04,True,True
2055,ORD-00594,PROD-00150,1,612.28,23.42,True,True
2056,ORD-00634,PROD-00034,1,1965.32,44.05,True,True
2057,ORD-00625,PROD-00031,2,1020.13,29.06,True,True
2058,ORD-01458,PROD-00134,5,493.45,16.21,True,True
2059,ORD-01364,PROD-00179,5,801.04,39.85,True,True
2060,ORD-00151,PROD-00260,5,1678.95,31.29,True,True
2061,ORD-00998,PROD-00154,5,2080.18,6.88,True,True
2062,ORD-01149,PROD-00171,7,1353.12,40.38,True,True
2063,ORD-00273,PROD-00102,5,2187.8,37.82,True,True
2064,ORD-00391,PROD-00169,4,1195.32,30.06,True,True
2065,ORD-00302,PROD-00103,2,1207.69,29.09,True,True
2066,ORD-00731,PROD-00043,1,981.14,29.52,True,True
2067,ORD-00230,PROD-00126,7,363.33,31.28,True,True
2068,ORD-00512,PROD-00279,7,287.57,27.22,True,True
2069,ORD-00261,PROD-00212,1,787.19,27.76,True,True
2070,ORD-01153,PROD-00008,2,541.39,39.58,True,True
2071,ORD-00599,PROD-00022,7,786.8,43.02,True,True
2072,ORD-01287,PROD-00231,5,1262.79,6.85,True,True
2073,ORD-00306,PROD-00026,2,754.95,23.85,True,True
2074,ORD-01019,PROD-00133,4,416.38,10.1,True,True
2075,ORD-00432,PROD-00242,5,1637.32,15.9,True,True
2076,ORD-00357,PROD-00243,7,338.78,11.21,True,True
2077,ORD-01393,PROD-00112,1,820.81,33.28,True,True
2078,ORD-00381,PROD-00298,3,222.57,43.6,True,True
2079,ORD-00501,PROD-00221,3,443.06,13.59,True,True
2080,ORD-01150,PROD-00213,4,877.61,43.02,True,True
2081,ORD-00254,PROD-00157,2,2331.78,43.7,True,True
2082,ORD-00122,PROD-00249,6,716.51,43.01,True,True
2083,ORD-00924,PROD-00195,6,1244.1,1.38,True,True
2084,ORD-01200,PROD-00064,3,377.46,10.92,True,True
2085,ORD-00838,PROD-00015,2,162.53,40.44,True,True
2086,ORD-00939,PROD-00119,1,973.9,37.87,True,True
2087,ORD-00547,PROD-00206,7,434.86,1.45,True,True
2088,ORD-00160,PROD-00196,7,1435.72,20.34,True,True
2089,ORD-01377,PROD-00166,5,2273.62,29.96,True,True
2090,ORD-01168,PROD-00202,4,179.7,6.65,True,True
2091,ORD-01286,PROD-00195,1,1815.79,3.55,True,True
2092,ORD-01430,PROD-00257,7,806.93,29.01,True,True
2093,ORD-01202,PROD-00020,1,1528.19,25.99,True,True
2094,ORD-00858,PROD-00247,5,2047.48,9.21,True,True
2095,ORD-00296,PROD-00149,7,1072.26,24.87,True,True
2096,ORD-00694,PROD-00040,4,420.51,28.66,True,True
2097,ORD-01498,PROD-00235,1,420.14,20.2,True,True
2098,ORD-00680,PROD-00159,7,222.92,1.78,True,True
2099,ORD-00918,PROD-00288,4,1984.54,18.75,True,True
2100,ORD-00683,PROD-00013,3,910.31,36.64,True,True
2101,ORD-01079,PROD-99999,3,2346.95,100.0,True,False
2102,ORD-00941,PROD-00144,1,668.1,21.51,True,True
2103,ORD-00787,PROD-00254,5,868.33,15.74,True,True
2104,ORD-00349,PROD-00156,4,1316.43,4.41,True,True
2105,ORD-00495,PROD-00104,4,1601.14,13.42,True,True
2106,ORD-01122,PROD-00091,1,1202.92,22.05,True,True
2107,ORD-00210,PROD-00130,7,2293.06,3.89,True,True
2108,ORD-00933,PROD-00102,1,1536.19,18.34,True,True
2109,ORD-00066,PROD-00104,3,1155.98,21.67,True,True
2110,ORD-00213,PROD-00049,4,940.35,23.47,True,True
2111,ORD-01022,PROD-00162,6,1731.25,12.6,True,True
2112,ORD-00542,PROD-00248,3,83.66,32.78,True,True
2113,ORD-01285,PROD-00138,2,687.36,23.76,True,True
2114,ORD-01294,PROD-00199,2,2396.5,24.79,True,True
2115,ORD-00869,PROD-00190,2,2453.67,10.91,True,True
2116,ORD-01259,PROD-00003,1,1385.85,17.15,True,True
2117,ORD-00596,PROD-00136,7,990.03,1.92,True,True
2118,ORD-00978,PROD-00171,7,217.65,14.06,True,True
2119,ORD-00367,PROD-00027,4,2299.56,0.93,True,True
2120,ORD-00273,PROD-00290,7,1016.43,22.1,True,True
2121,ORD-01469,PROD-00100,2,1795.79,25.1,True,True
2122,ORD-00794,PROD-00118,4,976.09,42.68,True,True
2123,ORD-00343,PROD-00289,4,76.9,2.72,True,True
2124,ORD-01307,PROD-00065,2,1448.45,32.82,True,True
2125,ORD-00410,PROD-00251,6,2187.29,36.09,True,True
2126,ORD-99999,PROD-00206,2,1590.49,8.85,False,True
2127,ORD-00417,PROD-00047,3,2357.17,21.02,True,True
2128,ORD-00650,PROD-00083,5,406.83,37.04,True,True
2129,ORD-00802,PROD-00145,2,2204.12,18.21,True,True
2130,ORD-00479,PROD-00299,1,1626.27,22.82,True,True
2131,ORD-01003,PROD-00294,2,153.39,7.72,True,True
2132,ORD-01012,PROD-00129,4,2225.61,41.39,True,True
2133,ORD-00900,PROD-00158,4,1147.53,12.49,True,True
2134,ORD-00539,PROD-00063,1,2383.85,27.94,True,True
2135,ORD-01357,PROD-00134,5,1746.23,13.22,True,True
2136,ORD-00676,PROD-00291,2,1749.66,41.41,True,True
2137,ORD-00782,PROD-00005,7,1376.38,22.01,True,True
2138,ORD-01276,PROD-00291,1,1808.81,14.46,True,True
2139,ORD-00879,PROD-00275,5,1124.81,40.82,True,True
2140,ORD-00874,PROD-00028,5,2153.22,26.59,True,True
2141,ORD-01123,PROD-00042,4,1107.56,18.0,True,True
2142,ORD-01432,PROD-00255,5,588.76,35.01,True,True
2143,ORD-01124,PROD-00201,1,1431.0,21.22,True,True
2144,ORD-00348,PROD-00040,3,73.53,40.13,True,True
2145,ORD-01350,PROD-00103,4,304.96,39.32,True,True
2146,ORD-01000,PROD-00275,1,320.41,22.4,True,True
2147,ORD-00113,PROD-00201,7,1170.87,36.64,True,True
2148,ORD-00539,PROD-00257,2,153.11,6.71,True,True
2149,ORD-00722,PROD-00054,5,2245.94,14.9,True,True
2150,ORD-01019,PROD-00011,2,934.22,34.36,True,True
2151,ORD-00475,PROD-00225,3,2167.63,5.63,True,True
2152,ORD-00014,PROD-00069,2,1405.43,41.2,True,True
2153,ORD-01039,PROD-00099,4,585.19,28.79,True,True
2154,ORD-00817,PROD-00049,6,386.93,33.52,True,True
2155,ORD-00145,PROD-00174,5,1799.01,38.39,True,True
2156,ORD-01034,PROD-00001,6,434.22,8.41,True,True
2157,ORD-00067,PROD-00241,7,2010.06,0.81,True,True
2158,ORD-00677,PROD-00183,1,1261.37,42.77,True,True
2159,ORD-01260,PROD-00221,6,2111.17,22.44,True,True
2160,ORD-00848,PROD-00043,6,2374.76,42.06,True,True
2161,ORD-01457,PROD-00290,7,2098.32,33.36,True,True
2162,ORD-00693,PROD-00008,5,775.13,1.72,True,True
2163,ORD-01122,PROD-00024,7,2272.62,31.68,True,True
2164,ORD-00386,PROD-00233,4,2053.62,7.12,True,True
2165,ORD-01371,PROD-00130,2,951.65,22.62,True,True
2166,ORD-01088,PROD-00252,3,1785.25,10.45,True,True
2167,ORD-01020,PROD-00033,3,206.79,34.93,True,True
2168,ORD-00445,PROD-00059,3,153.78,28.45,True,True
2169,ORD-00816,PROD-00182,4,1581.17,7.04,True,True
2170,ORD-00659,PROD-00238,3,320.2,8.25,True,True
2171,ORD-00190,PROD-00073,6,2243.66,42.17,True,True
2172,ORD-00002,PROD-00032,2,2034.81,41.62,True,True
2173,ORD-00346,PROD-00153,1,2318.8,12.17,True,True
2174,ORD-01447,PROD-00144,6,1514.4,33.23,True,True
2175,ORD-01369,PROD-00147,1,2392.39,40.7,True,True
2176,ORD-00390,PROD-00034,6,821.95,10.89,True,True
2177,ORD-00732,PROD-00129,2,555.56,40.2,True,True
2178,ORD-01178,PROD-00189,6,942.94,18.91,True,True
2179,ORD-01023,PROD-00146,2,835.99,29.47,True,True
2180,ORD-01329,PROD-00277,3,1015.98,7.5,True,True
2181,ORD-01263,PROD-00136,2,1147.17,22.02,True,True
2182,ORD-00903,PROD-00051,3,820.51,0.85,True,True
2183,ORD-00619,PROD-00170,2,330.72,35.32,True,True
2184,ORD-00612,PROD-00132,4,476.19,11.71,True,True
2185,ORD-00475,PROD-00197,6,116.9,33.03,True,True
2186,ORD-01319,PROD-00236,2,1723.18,31.73,True,True
2187,ORD-01455,PROD-00154,2,2299.61,20.22,True,True
2188,ORD-01226,PROD-00231,6,1559.13,33.95,True,True
2189,ORD-00464,PROD-00227,1,1983.78,5.0,True,True
2190,ORD-00233,PROD-00009,4,1406.06,43.91,True,True
2191,ORD-00024,PROD-00243,4,941.77,33.8,True,True
2192,ORD-01479,PROD-00294,2,1671.11,39.12,True,True
2193,ORD-01332,PROD-00081,4,338.63,19.67,True,True
2194,ORD-00524,PROD-00073,1,1204.03,12.83,True,True
2195,ORD-00375,PROD-00282,4,152.42,22.16,True,True
2196,ORD-00099,PROD-00052,5,361.12,28.79,True,True
2197,ORD-01443,PROD-00042,4,887.12,23.85,True,True
2198,ORD-01091,PROD-00288,5,780.99,26.0,True,True
2199,ORD-01390,PROD-00033,5,1115.69,31.13,True,True
2200,ORD-00870,PROD-00197,7,1111.76,44.32,True,True
2201,ORD-00067,PROD-99999,1,2219.36,17.47,True,False
2202,ORD-00683,PROD-00196,2,2292.59,16.3,True,True
2203,ORD-00265,PROD-00073,5,629.57,21.31,True,True
2204,ORD-00420,PROD-00298,2,2389.91,8.72,True,True
2205,ORD-01310,PROD-00036,2,1007.26,23.25,True,True
2206,ORD-01025,PROD-00170,4,676.96,28.29,True,True
2207,ORD-00404,PROD-00266,7,1222.63,29.25,True,True
2208,ORD-00775,PROD-00158,4,2114.37,37.49,True,True
2209,ORD-01164,PROD-00158,2,2078.13,32.65,True,True
2210,ORD-00336,PROD-00010,3,2208.36,17.09,True,True
2211,ORD-00190,PROD-00031,4,120.79,1.72,True,True
2212,ORD-00921,PROD-00066,2,1012.05,9.84,True,True
2213,ORD-00916,PROD-00280,7,1581.82,25.27,True,True
2214,ORD-00813,PROD-00023,2,1980.72,38.37,True,True
2215,ORD-00328,PROD-00134,6,348.82,7.67,True,True
2216,ORD-00733,PROD-00095,4,1962.41,39.79,True,True
2217,ORD-01209,PROD-00284,3,1260.56,39.34,True,True
2218,ORD-00384,PROD-00282,6,593.99,34.47,True,True
2219,ORD-01285,PROD-00167,4,113.08,5.89,True,True
2220,ORD-00949,PROD-00237,4,1910.31,2.35,True,True
2221,ORD-00618,PROD-00230,1,350.84,44.4,True,True
2222,ORD-00644,PROD-00089,7,1186.38,15.82,True,True
2223,ORD-00683,PROD-00030,5,1300.09,2.72,True,True
2224,ORD-00511,PROD-00203,2,490.38,13.5,True,True
2225,ORD-00604,PROD-00164,1,1482.38,16.4,True,True
2226,ORD-00145,PROD-00106,1,1912.23,11.72,True,True
2227,ORD-00673,PROD-00136,6,382.28,10.85,True,True
2228,ORD-00402,PROD-00280,6,539.62,34.69,True,True
2229,ORD-00955,PROD-00253,4,496.23,2.47,True,True
2230,ORD-01339,PROD-00116,1,154.54,31.99,True,True
2231,ORD-00875,PROD-00030,7,2365.32,29.35,True,True
2232,ORD-00144,PROD-00294,1,1565.28,4.25,True,True
2233,ORD-01120,PROD-00221,4,1909.39,28.19,True,True
2234,ORD-00798,PROD-00128,6,930.06,16.56,True,True
2235,ORD-00785,PROD-00191,6,57.37,42.44,True,True
2236,ORD-00478,PROD-00166,4,900.05,32.43,True,True
2237,ORD-01404,PROD-00098,5,1242.28,10.81,True,True
2238,ORD-00638,PROD-00005,1,198.41,28.77,True,True
2239,ORD-00551,PROD-00143,2,2379.54,15.88,True,True
2240,ORD-01279,PROD-00198,6,652.79,37.53,True,True
2241,ORD-00778,PROD-00218,3,1805.61,7.26,True,True
2242,ORD-00275,PROD-00079,7,834.09,0.06,True,True
2243,ORD-01243,PROD-00017,4,1786.77,13.17,True,True
2244,ORD-00222,PROD-00200,2,1313.59,23.77,True,True
2245,ORD-01194,PROD-00169,4,1160.12,22.98,True,True
2246,ORD-01040,PROD-00289,1,2140.19,1.87,True,True
2247,ORD-01445,PROD-00155,7,600.69,27.02,True,True
2248,ORD-00023,PROD-00064,7,103.84,37.69,True,True
2249,ORD-00171,PROD-00086,7,1183.95,26.04,True,True
2250,ORD-01107,PROD-00024,7,729.05,36.56,True,True
2251,ORD-99999,PROD-00195,2,300.27,100.0,False,True
2252,ORD-01447,PROD-00194,3,1442.85,4.33,True,True
2253,ORD-00360,PROD-00113,4,489.03,17.74,True,True
2254,ORD-00097,PROD-00173,3,1196.74,8.54,True,True
2255,ORD-00772,PROD-00042,5,2463.11,4.1,True,True
2256,ORD-00594,PROD-00190,1,1774.07,21.07,True,True
2257,ORD-01307,PROD-00286,7,1666.76,34.27,True,True
2258,ORD-01461,PROD-00290,4,907.91,36.92,True,True
2259,ORD-00629,PROD-00084,7,201.59,11.97,True,True
2260,ORD-01078,PROD-00201,5,2232.66,15.5,True,True
2261,ORD-00671,PROD-00192,6,151.97,43.63,True,True
2262,ORD-01253,PROD-00210,3,684.74,9.19,True,True
2263,ORD-00912,PROD-00150,3,1213.68,19.29,True,True
2264,ORD-00900,PROD-00003,3,1415.83,35.46,True,True
2265,ORD-00391,PROD-00176,1,340.89,31.32,True,True
2266,ORD-00054,PROD-00074,5,2159.42,38.9,True,True
2267,ORD-00026,PROD-00091,7,672.09,35.47,True,True
2268,ORD-00560,PROD-00045,2,1743.2,43.47,True,True
2269,ORD-01150,PROD-00234,1,2345.11,1.38,True,True
2270,ORD-01103,PROD-00031,4,2210.15,39.3,True,True
2271,ORD-00159,PROD-00281,6,540.24,25.45,True,True
2272,ORD-00967,PROD-00108,2,661.59,19.86,True,True
2273,ORD-00478,PROD-00133,1,572.99,7.23,True,True
2274,ORD-00797,PROD-00271,4,1634.27,5.1,True,True
2275,ORD-00456,PROD-00265,6,1584.75,3.44,True,True
2276,ORD-00641,PROD-00126,4,552.71,41.97,True,True
2277,ORD-00651,PROD-00021,1,1063.99,1.27,True,True
2278,ORD-00389,PROD-00102,1,2171.5,17.57,True,True
2279,ORD-00660,PROD-00003,1,1343.18,19.52,True,True
2280,ORD-00873,PROD-00226,7,2478.69,33.19,True,True
2281,ORD-01028,PROD-00253,2,1930.91,6.71,True,True
2282,ORD-01023,PROD-00006,4,742.57,25.87,True,True
2283,ORD-00542,PROD-00267,3,1502.63,3.89,True,True
2284,ORD-00330,PROD-00102,1,686.48,26.16,True,True
2285,ORD-01301,PROD-00112,5,1811.65,32.92,True,True
2286,ORD-00082,PROD-00193,1,1857.23,31.12,True,True
2287,ORD-01271,PROD-00174,4,544.74,29.16,True,True
2288,ORD-00019,PROD-00002,2,500.44,17.24,True,True
2289,ORD-01013,PROD-00006,2,1529.78,37.22,True,True
2290,ORD-01119,PROD-00199,2,1955.86,10.1,True,True
2291,ORD-00300,PROD-00077,7,311.0,34.07,True,True
2292,ORD-01254,PROD-00049,6,1769.19,4.56,True,True
2293,ORD-01001,PROD-00234,4,2169.31,26.68,True,True
2294,ORD-00890,PROD-00113,4,1972.81,41.29,True,True
2295,ORD-00115,PROD-00026,2,933.08,10.89,True,True
2296,ORD-00140,PROD-00081,5,1588.95,11.18,True,True
2297,ORD-01351,PROD-00069,3,665.84,11.75,True,True
2298,ORD-00446,PROD-00238,7,2065.58,0.39,True,True
2299,ORD-00808,PROD-00114,1,1167.34,17.92,True,True
2300,ORD-01095,PROD-00166,4,2406.7,2.56,True,True
2301,ORD-00964,PROD-99999,6,2314.81,25.21,True,False
2302,ORD-01314,PROD-00155,3,1914.47,17.69,True,True
2303,ORD-00524,PROD-00290,3,2043.68,40.79,True,True
2304,ORD-01219,PROD-00042,6,356.49,26.74,True,True
2305,ORD-01075,PROD-00024,6,2287.12,11.62,True,True
2306,ORD-00277,PROD-00176,5,560.33,10.73,True,True
2307,ORD-00988,PROD-00093,2,930.8,40.8,True,True
2308,ORD-00219,PROD-00091,6,2423.11,25.15,True,True
2309,ORD-01460,PROD-00222,6,1593.06,26.67,True,True
2310,ORD-00495,PROD-00202,1,2364.84,7.94,True,True
2311,ORD-01437,PROD-00249,1,915.16,19.35,True,True
2312,ORD-00265,PROD-00124,2,1748.62,41.7,True,True
2313,ORD-01100,PROD-00259,3,978.12,33.71,True,True
2314,ORD-00553,PROD-00085,6,2479.81,3.53,True,True
2315,ORD-00692,PROD-00171,4,1886.03,17.68,True,True
2316,ORD-01404,PROD-00165,1,231.93,30.78,True,True
2317,ORD-00059,PROD-00245,5,2231.22,11.71,True,True
2318,ORD-01356,PROD-00213,4,100.42,37.46,True,True
2319,ORD-00013,PROD-00215,1,2170.64,28.28,True,True
2320,ORD-00039,PROD-00108,4,2085.93,35.2,True,True
2321,ORD-00035,PROD-00022,7,1509.33,4.43,True,True
2322,ORD-00423,PROD-00089,2,2097.88,37.74,True,True
2323,ORD-01197,PROD-00070,1,1627.02,21.78,True,True
2324,ORD-00591,PROD-00272,3,401.31,29.88,True,True
2325,ORD-00811,PROD-00250,2,2406.77,25.14,True,True
2326,ORD-01056,PROD-00148,2,1469.13,13.02,True,True
2327,ORD-01140,PROD-00162,3,59.63,39.69,True,True
2328,ORD-00997,PROD-00093,4,135.15,24.22,True,True
2329,ORD-01350,PROD-00160,1,1951.32,14.12,True,True
2330,ORD-01470,PROD-00263,1,1348.77,30.34,True,True
2331,ORD-00081,PROD-00028,6,2074.84,16.98,True,True
2332,ORD-01238,PROD-00166,6,1800.81,31.57,True,True
2333,ORD-00321,PROD-00231,5,745.71,22.52,True,True
2334,ORD-01157,PROD-00097,3,345.12,19.92,True,True
2335,ORD-00371,PROD-00101,3,2024.56,16.71,True,True
2336,ORD-00521,PROD-00020,4,1971.76,20.43,True,True
2337,ORD-00183,PROD-00244,1,1744.17,16.99,True,True
2338,ORD-00609,PROD-00064,2,306.75,5.58,True,True
2339,ORD-00038,PROD-00157,1,598.64,35.03,True,True
2340,ORD-00524,PROD-00259,4,1181.48,29.02,True,True
2341,ORD-00453,PROD-00132,3,2285.14,23.62,True,True
2342,ORD-00873,PROD-00276,7,2065.07,40.02,True,True
2343,ORD-00286,PROD-00292,7,676.83,41.08,True,True
2344,ORD-00385,PROD-00135,7,1581.33,1.34,True,True
2345,ORD-00346,PROD-00231,4,920.48,23.83,True,True
2346,ORD-01083,PROD-00284,4,1557.69,7.2,True,True
2347,ORD-00898,PROD-00166,2,511.38,6.69,True,True
2348,ORD-00144,PROD-00292,4,2058.75,28.56,True,True
2349,ORD-00792,PROD-00006,3,576.81,37.38,True,True
2350,ORD-00603,PROD-00046,2,52.68,39.18,True,True
2351,ORD-00514,PROD-00284,6,1121.14,30.59,True,True
2352,ORD-00757,PROD-00206,5,1684.39,31.42,True,True
2353,ORD-00163,PROD-00107,6,416.8,16.25,True,True
2354,ORD-01367,PROD-00277,2,2105.45,11.5,True,True
2355,ORD-00103,PROD-00142,6,1002.0,29.41,True,True
2356,ORD-00357,PROD-00011,2,2404.17,32.8,True,True
2357,ORD-00215,PROD-00076,5,1425.14,22.24,True,True
2358,ORD-01036,PROD-00176,3,1153.34,21.33,True,True
2359,ORD-00878,PROD-00067,6,905.33,18.46,True,True
2360,ORD-01427,PROD-00109,2,166.95,33.29,True,True
2361,ORD-00118,PROD-00122,4,2039.22,19.84,True,True
2362,ORD-01124,PROD-00092,6,2269.82,29.57,True,True
2363,ORD-01370,PROD-00142,3,555.17,41.28,True,True
2364,ORD-00484,PROD-00026,4,1803.57,34.17,True,True
2365,ORD-00059,PROD-00293,4,858.09,36.59,True,True
2366,ORD-00129,PROD-00152,1,292.92,5.59,True,True
2367,ORD-00671,PROD-00006,5,2338.32,38.54,True,True
2368,ORD-00780,PROD-00044,3,98.72,42.24,True,True
2369,ORD-01469,PROD-00097,4,1070.41,13.46,True,True
2370,ORD-00171,PROD-00156,2,1774.72,34.62,True,True
2371,ORD-01308,PROD-00241,4,982.01,41.17,True,True
2372,ORD-00155,PROD-00067,6,2494.18,6.87,True,True
2373,ORD-00224,PROD-00026,2,1191.6,22.3,True,True
2374,ORD-00624,PROD-00053,3,1912.72,10.84,True,True
2375,ORD-01407,PROD-00176,7,2381.35,6.51,True,True
2376,ORD-99999,PROD-00078,6,2254.2,13.9,False,True
2377,ORD-00762,PROD-00218,3,1540.65,31.5,True,True
2378,ORD-01259,PROD-00248,6,397.13,17.41,True,True
2379,ORD-01057,PROD-00296,7,1286.35,16.23,True,True
2380,ORD-01181,PROD-00101,7,507.42,4.01,True,True
2381,ORD-00663,PROD-00009,5,1737.37,1.79,True,True
2382,ORD-01160,PROD-00090,7,767.53,9.64,True,True
2383,ORD-01494,PROD-00145,3,2198.26,5.0,True,True
2384,ORD-00843,PROD-00250,7,2074.86,18.19,True,True
2385,ORD-00312,PROD-00153,5,1903.99,1.45,True,True
2386,ORD-00230,PROD-00259,5,2362.53,12.3,True,True
2387,ORD-00660,PROD-00285,7,2305.33,42.71,True,True
2388,ORD-00664,PROD-00194,7,1332.69,23.56,True,True
2389,ORD-01476,PROD-00148,6,1645.95,36.99,True,True
2390,ORD-00041,PROD-00297,4,823.92,25.23,True,True
2391,ORD-00090,PROD-00226,3,374.4,0.2,True,True
2392,ORD-00567,PROD-00095,1,675.12,37.21,True,True
2393,ORD-00119,PROD-00172,5,813.35,29.59,True,True
2394,ORD-00303,PROD-00008,4,1285.87,10.5,True,True
2395,ORD-00435,PROD-00086,4,643.65,6.17,True,True
2396,ORD-01161,PROD-00274,4,2031.86,40.75,True,True
2397,ORD-00704,PROD-00110,5,1167.22,25.79,True,True
2398,ORD-01320,PROD-00165,5,1105.73,5.85,True,True
2399,ORD-00586,PROD-00024,3,526.09,0.11,True,True
2400,ORD-00662,PROD-00058,1,1760.74,26.16,True,True
2401,ORD-01451,PROD-99999,4,2111.35,100.0,True,False
2402,ORD-00731,PROD-00055,7,300.64,32.25,True,True
2403,ORD-00451,PROD-00056,6,569.01,15.43,True,True
2404,ORD-00192,PROD-00078,5,732.0,21.28,True,True
2405,ORD-00527,PROD-00210,4,1752.34,15.08,True,True
2406,ORD-00312,PROD-00079,4,208.87,0.94,True,True
2407,ORD-00013,PROD-00160,4,1660.79,41.23,True,True
2408,ORD-01431,PROD-00134,2,2074.57,13.33,True,True
2409,ORD-00263,PROD-00238,1,531.77,25.91,True,True
2410,ORD-00995,PROD-00189,4,1594.08,23.87,True,True
2411,ORD-01019,PROD-00236,1,2356.78,6.18,True,True
2412,ORD-00119,PROD-00101,1,1753.7,1.65,True,True
2413,ORD-00616,PROD-00085,5,1223.95,19.32,True,True
2414,ORD-00058,PROD-00123,1,169.24,16.82,True,True
2415,ORD-00754,PROD-00238,1,2225.08,7.07,True,True
2416,ORD-01269,PROD-00249,3,291.28,40.4,True,True
2417,ORD-00437,PROD-00187,3,1366.6,3.89,True,True
2418,ORD-00460,PROD-00122,2,215.77,34.75,True,True
2419,ORD-01493,PROD-00298,6,2434.51,29.58,True,True
2420,ORD-01119,PROD-00020,7,2440.34,43.91,True,True
2421,ORD-00495,PROD-00083,1,854.36,37.35,True,True
2422,ORD-00368,PROD-00092,2,2264.01,27.02,True,True
2423,ORD-00420,PROD-00176,7,1855.34,1.44,True,True
2424,ORD-00777,PROD-00089,7,502.14,4.34,True,True
2425,ORD-00171,PROD-00201,4,930.28,0.48,True,True
2426,ORD-00145,PROD-00101,5,1011.32,12.77,True,True
2427,ORD-00467,PROD-00275,1,1188.4,41.43,True,True
2428,ORD-00292,PROD-00030,4,761.76,31.61,True,True
2429,ORD-01420,PROD-00176,6,273.19,3.21,True,True
2430,ORD-01344,PROD-00150,5,1062.83,3.07,True,True
2431,ORD-00735,PROD-00069,7,2003.96,41.41,True,True
2432,ORD-01413,PROD-00076,1,521.83,6.18,True,True
2433,ORD-00575,PROD-00076,1,2462.33,39.71,True,True
2434,ORD-00367,PROD-00249,1,2406.33,27.61,True,True
2435,ORD-00872,PROD-00033,3,2156.03,7.68,True,True
2436,ORD-01229,PROD-00039,7,1832.76,12.64,True,True
2437,ORD-01327,PROD-00203,5,965.06,30.16,True,True
2438,ORD-00762,PROD-00149,3,1094.14,18.65,True,True
2439,ORD-00091,PROD-00299,5,2159.17,29.02,True,True
