order_id,customer_id,order_date,status,region_code,payment_method,customer_exists,valid_customer
ORD-00577,CUST-00017,2024-03-27 00:00:00,PLACED,CENTRAL,Net Banking,True,True
ORD-00578,CUST-00325,2021-06-21 00:00:00,CANCELLED,NCR,Cash on Delivery,True,True
ORD-00579,CUST-00142,2026-01-30 00:00:00,DELIVERED,NCR,Net Banking,True,True
ORD-00580,CUST-00216,2026-02-20 00:00:00,SHIPPED,NORTH,Debit Card,True,True
ORD-00581,,2020-01-07 00:00:00,RETURNED,NORTH,UPI,False,False
ORD-00582,CUST-00048,2020-09-12 00:00:00,RETURNED,EAST,Credit Card,True,True
ORD-00583,CUST-00410,2025-08-26 00:00:00,RETURNED,EAST,Credit Card,True,True
ORD-00584,CUST-00500,2021-03-28 00:00:00,DELIVERED,SOUTH,Credit Card,True,True
ORD-00585,CUST-00123,2023-03-27 00:00:00,PLACED,NCR,Credit Card,True,True
ORD-00586,CUST-00494,2025-07-26 00:00:00,SHIPPED,NCR,Cash on Delivery,True,True
ORD-00587,CUST-00140,2020-02-06 00:00:00,RETURNED,CENTRAL,Debit Card,True,True
ORD-00588,CUST-00097,2025-04-21 00:00:00,SHIPPED,CENTRAL,Debit Card,True,True
ORD-00589,CUST-00248,2024-09-10 00:00:00,CANCELLED,EAST,Credit Card,True,True
ORD-00590,CUST-00348,2021-12-14 00:00:00,DELIVERED,EAST,Credit Card,True,True
ORD-00591,CUST-00353,2025-08-25 00:00:00,PLACED,NCR,Net Banking,True,True
ORD-00592,CUST-00255,2024-10-07 00:00:00,PLACED,CENTRAL,Cash on Delivery,True,True
ORD-00593,CUST-00462,2022-07-25 00:00:00,PLACED,EAST,Net Banking,True,True
ORD-00594,CUST-00151,2024-08-11 00:00:00,RETURNED,CENTRAL,Debit Card,True,True
ORD-00595,CUST-00066,2026-02-06 00:00:00,CANCELLED,CENTRAL,Credit Card,True,True
ORD-00596,CUST-00050,2024-01-18 00:00:00,PLACED,SOUTH,Cash on Delivery,True,True
ORD-00597,CUST-00355,2026-08-10 00:01:11,DELIVERED,SOUTH,Net Banking,True,True
ORD-00598,CUST-00111,2025-05-03 00:00:00,SHIPPED,WEST,UPI,True,True
ORD-00599,CUST-00414,2025-09-12 00:00:00,DELIVERED,NORTH,UPI,True,True
ORD-00600,CUST-00312,2024-10-05 00:00:00,SHIPPED,EAST,Debit Card,True,True
ORD-00600,,2022-02-16 00:00:00,RETURNED,NORTH,Net Banking,False,False
ORD-00602,CUST-00219,2025-02-20 00:00:00,RETURNED,NCR,Debit Card,True,True
ORD-00603,CUST-00074,2021-05-20 00:00:00,SHIPPED,NCR,Net Banking,True,True
ORD-00604,CUST-00417,2023-04-28 00:00:00,SHIPPED,NCR,Net Banking,True,True
ORD-00605,CUST-00185,2025-02-19 00:00:00,PLACED,EAST,Credit Card,True,True
ORD-00606,CUST-00247,2025-02-21 00:00:00,SHIPPED,NCR,Net Banking,True,True
ORD-00607,CUST-00135,2024-09-28 00:00:00,DELIVERED,CENTRAL,Debit Card,True,True
ORD-00608,CUST-00313,2026-06-16 00:00:00,SHIPPED,EAST,Credit Card,True,True
ORD-00609,CUST-00042,2025-08-18 00:00:00,RETURNED,EAST,Cash on Delivery,True,True
ORD-00610,CUST-00313,2025-11-28 00:00:00,PLACED,EAST,Cash on Delivery,True,True
ORD-00611,CUST-00348,2023-08-30 00:00:00,SHIPPED,CENTRAL,Debit Card,True,True
ORD-00612,CUST-00481,2023-09-16 00:00:00,PLACED,SOUTH,Cash on Delivery,True,True
ORD-00613,CUST-00127,2022-05-16 00:00:00,DELIVERED,SOUTH,Debit Card,True,True
ORD-00614,CUST-00211,2025-11-28 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-00615,CUST-00158,2022-12-08 00:00:00,DELIVERED,SOUTH,Cash on Delivery,True,True
ORD-00616,CUST-00261,2021-04-02 00:00:00,SHIPPED,NORTH,Debit Card,True,True
ORD-00617,CUST-00271,2024-12-27 00:00:00,CANCELLED,WEST,UPI,True,True
ORD-00618,CUST-00242,2024-11-29 00:00:00,RETURNED,CENTRAL,Net Banking,True,True
ORD-00619,CUST-00096,2021-08-17 00:00:00,RETURNED,EAST,Credit Card,True,True
ORD-00620,CUST-00369,2023-11-05 00:00:00,PLACED,NCR,Credit Card,True,True
ORD-00621,,2025-11-10 00:00:00,DELIVERED,WEST,UPI,False,False
ORD-00622,CUST-00249,2025-07-21 00:00:00,CANCELLED,NORTH,UPI,True,True
ORD-00623,CUST-00294,2026-06-15 00:00:00,RETURNED,EAST,Credit Card,True,True
ORD-00624,CUST-00004,2021-12-23 00:00:00,RETURNED,NORTH,Credit Card,True,True
ORD-00625,CUST-00044,2026-03-21 00:00:00,CANCELLED,CENTRAL,Debit Card,True,True
ORD-00626,CUST-00055,2021-03-28 00:00:00,DELIVERED,NORTH,Cash on Delivery,True,True
ORD-00627,CUST-00293,2023-12-29 00:00:00,CANCELLED,EAST,Credit Card,True,True
ORD-00628,CUST-00407,2020-01-28 00:00:00,SHIPPED,SOUTH,Credit Card,True,True
ORD-00629,CUST-00197,2025-04-07 00:00:00,SHIPPED,CENTRAL,Cash on Delivery,True,True
ORD-00630,CUST-00441,2025-11-07 00:00:00,DELIVERED,SOUTH,Cash on Delivery,True,True
ORD-00630,CUST-00101,2023-01-13 00:00:00,DELIVERED,NCR,Net Banking,True,True
ORD-00632,CUST-00265,2025-06-28 00:00:00,CANCELLED,NORTH,Debit Card,True,True
ORD-00633,CUST-00015,2021-08-24 00:00:00,CANCELLED,EAST,Debit Card,True,True
ORD-00634,CUST-00397,2023-10-26 00:00:00,PLACED,CENTRAL,Cash on Delivery,True,True
ORD-00635,CUST-00001,2023-07-28 00:00:00,PLACED,NCR,Net Banking,True,True
ORD-00636,CUST-00100,2023-10-05 00:00:00,SHIPPED,NORTH,Cash on Delivery,True,True
ORD-00637,CUST-00256,2021-05-26 00:00:00,SHIPPED,SOUTH,UPI,True,True
ORD-00638,CUST-00421,2024-07-31 00:00:00,CANCELLED,SOUTH,Cash on Delivery,True,True
ORD-00639,CUST-00347,2020-03-08 00:00:00,SHIPPED,NCR,Debit Card,True,True
ORD-00640,CUST-00162,2020-10-11 00:00:00,DELIVERED,CENTRAL,Cash on Delivery,True,True
ORD-00641,,2026-08-10 00:01:11,DELIVERED,NCR,UPI,False,False
ORD-00642,CUST-00410,2026-08-10 00:01:11,PLACED,SOUTH,Debit Card,True,True
ORD-00643,CUST-00249,2023-06-17 00:00:00,RETURNED,NCR,Cash on Delivery,True,True
ORD-00644,CUST-00152,2023-03-24 00:00:00,RETURNED,CENTRAL,Credit Card,True,True
ORD-00645,CUST-00069,2023-03-08 00:00:00,PLACED,SOUTH,Cash on Delivery,True,True
ORD-00646,CUST-00376,2022-08-04 00:00:00,CANCELLED,EAST,Net Banking,True,True
ORD-00647,CUST-00367,2023-03-15 00:00:00,RETURNED,SOUTH,Net Banking,True,True
ORD-00648,CUST-00186,2021-03-06 00:00:00,SHIPPED,CENTRAL,Debit Card,True,True
ORD-00649,CUST-00091,2022-07-28 00:00:00,PLACED,NCR,UPI,True,True
ORD-00650,CUST-00436,2021-02-26 00:00:00,PLACED,SOUTH,Credit Card,True,True
ORD-00651,CUST-00184,2022-08-07 00:00:00,RETURNED,WEST,Cash on Delivery,True,True
ORD-00652,CUST-00390,2020-12-30 00:00:00,CANCELLED,EAST,Cash on Delivery,True,True
ORD-00653,CUST-00042,2020-05-28 00:00:00,RETURNED,EAST,UPI,True,True
ORD-00654,CUST-00204,2020-01-29 00:00:00,RETURNED,CENTRAL,Credit Card,True,True
ORD-00655,CUST-00144,2021-09-15 00:00:00,SHIPPED,SOUTH,Net Banking,True,True
ORD-00656,CUST-00303,2025-04-19 00:00:00,DELIVERED,WEST,Debit Card,True,True
ORD-00657,CUST-00203,2026-06-09 00:00:00,RETURNED,NORTH,Credit Card,True,True
ORD-00658,CUST-00154,2024-08-16 00:00:00,CANCELLED,WEST,UPI,True,True
ORD-00659,CUST-00410,2021-11-14 00:00:00,DELIVERED,NCR,Credit Card,True,True
ORD-00660,CUST-00118,2025-08-09 00:00:00,PLACED,SOUTH,Cash on Delivery,True,True
ORD-00660,,2026-08-10 00:01:11,RETURNED,EAST,UPI,False,False
ORD-00662,CUST-00398,2021-06-17 00:00:00,DELIVERED,NORTH,UPI,True,True
ORD-00663,CUST-00447,2022-05-20 00:00:00,RETURNED,EAST,Credit Card,True,True
ORD-00664,CUST-00340,2024-11-28 00:00:00,SHIPPED,SOUTH,UPI,True,True
ORD-00665,CUST-00205,2023-03-21 00:00:00,RETURNED,CENTRAL,Debit Card,True,True
ORD-00666,CUST-00206,2021-09-27 00:00:00,DELIVERED,SOUTH,Net Banking,True,True
ORD-00667,CUST-00095,2023-03-01 00:00:00,PLACED,NCR,Cash on Delivery,True,True
ORD-00668,CUST-00333,2026-01-12 00:00:00,RETURNED,EAST,Credit Card,True,True
ORD-00669,CUST-00386,2023-03-29 00:00:00,DELIVERED,EAST,Cash on Delivery,True,True
ORD-00670,CUST-00066,2024-03-30 00:00:00,PLACED,SOUTH,Cash on Delivery,True,True
ORD-00671,CUST-00134,2020-07-15 00:00:00,SHIPPED,SOUTH,Cash on Delivery,True,True
ORD-00672,CUST-00421,2024-02-08 00:00:00,SHIPPED,CENTRAL,Cash on Delivery,True,True
ORD-00673,CUST-00457,2025-02-16 00:00:00,SHIPPED,CENTRAL,Debit Card,True,True
ORD-00674,CUST-00162,2023-09-07 00:00:00,PLACED,CENTRAL,Net Banking,True,True
ORD-00675,CUST-00251,2025-05-05 00:00:00,PLACED,NCR,Credit Card,True,True
ORD-00676,CUST-00155,2025-06-02 00:00:00,PLACED,WEST,UPI,True,True
ORD-00677,CUST-00044,2023-10-04 00:00:00,PLACED,WEST,Debit Card,True,True
ORD-00678,CUST-00333,2025-04-15 00:00:00,DELIVERED,SOUTH,Debit Card,True,True
ORD-00679,CUST-00277,2026-07-17 00:00:00,PLACED,WEST,Debit Card,True,True
ORD-00680,CUST-00450,2023-07-17 00:00:00,RETURNED,SOUTH,UPI,True,True
ORD-00681,,2026-08-10 00:01:11,RETURNED,NORTH,UPI,False,False
ORD-00682,CUST-00102,2025-10-27 00:00:00,RETURNED,SOUTH,UPI,True,True
ORD-00683,CUST-00237,2026-05-14 00:00:00,SHIPPED,CENTRAL,Net Banking,True,True
ORD-00684,CUST-00154,2021-06-12 00:00:00,PLACED,CENTRAL,Net Banking,True,True
ORD-00685,CUST-00355,2020-12-26 00:00:00,PLACED,EAST,Credit Card,True,True
ORD-00686,CUST-00499,2026-08-03 00:00:00,CANCELLED,SOUTH,Credit Card,True,True
ORD-00687,CUST-00223,2021-09-30 00:00:00,SHIPPED,SOUTH,UPI,True,True
ORD-00688,CUST-00227,2026-03-28 00:00:00,DELIVERED,EAST,Debit Card,True,True
ORD-00689,CUST-00239,2021-01-16 00:00:00,CANCELLED,WEST,Credit Card,True,True
ORD-00690,CUST-00483,2025-11-30 00:00:00,SHIPPED,CENTRAL,UPI,True,True
ORD-00691,CUST-00384,2021-07-16 00:00:00,RETURNED,EAST,Cash on Delivery,True,True
ORD-00692,CUST-00412,2023-07-18 00:00:00,CANCELLED,WEST,Net Banking,True,True
ORD-00693,CUST-00254,2021-06-27 00:00:00,DELIVERED,NCR,Net Banking,True,True
ORD-00694,CUST-00408,2025-06-01 00:00:00,PLACED,EAST,Debit Card,True,True
ORD-00695,CUST-00451,2024-05-29 00:00:00,DELIVERED,CENTRAL,Debit Card,True,True
ORD-00696,CUST-00267,2023-11-28 00:00:00,CANCELLED,SOUTH,Cash on Delivery,True,True
ORD-00697,CUST-00016,2024-07-14 00:00:00,CANCELLED,CENTRAL,Cash on Delivery,True,True
ORD-00698,CUST-00226,2022-10-10 00:00:00,RETURNED,WEST,Debit Card,True,True
ORD-00699,CUST-00066,2021-10-22 00:00:00,DELIVERED,CENTRAL,UPI,True,True
ORD-00700,CUST-00297,2024-10-16 00:00:00,CANCELLED,NCR,Cash on Delivery,True,True
ORD-00495,,2026-08-10 00:01:11,SHIPPED,SOUTH,Credit Card,False,False
ORD-00702,CUST-00262,2025-07-24 00:00:00,RETURNED,CENTRAL,Cash on Delivery,True,True
ORD-00703,CUST-00070,2024-03-10 00:00:00,DELIVERED,CENTRAL,Credit Card,True,True
ORD-00704,CUST-00382,2023-07-14 00:00:00,DELIVERED,NORTH,Debit Card,True,True
ORD-00705,CUST-00305,2023-02-23 00:00:00,DELIVERED,NCR,Debit Card,True,True
ORD-00706,CUST-00431,2020-02-29 00:00:00,CANCELLED,WEST,Cash on Delivery,True,True
ORD-00707,CUST-00465,2026-08-10 00:01:11,RETURNED,NORTH,Credit Card,True,True
ORD-00708,CUST-00467,2025-07-12 00:00:00,CANCELLED,EAST,Credit Card,True,True
ORD-00709,CUST-00258,2020-11-24 00:00:00,PLACED,CENTRAL,Credit Card,True,True
ORD-00710,CUST-00048,2026-03-23 00:00:00,CANCELLED,NORTH,Credit Card,True,True
ORD-00711,CUST-00359,2026-08-10 00:01:11,SHIPPED,WEST,Net Banking,True,True
ORD-00712,CUST-00411,2026-01-15 00:00:00,PLACED,NCR,Cash on Delivery,True,True
ORD-00713,CUST-00415,2021-08-09 00:00:00,SHIPPED,NCR,UPI,True,True
ORD-00714,CUST-00115,2020-01-13 00:00:00,DELIVERED,NORTH,Cash on Delivery,True,True
ORD-00715,CUST-00379,2023-04-05 00:00:00,SHIPPED,SOUTH,Debit Card,True,True
ORD-00716,CUST-00249,2022-10-25 00:00:00,RETURNED,WEST,Net Banking,True,True
ORD-00717,CUST-00489,2021-09-24 00:00:00,PLACED,NORTH,Debit Card,True,True
ORD-00718,CUST-00072,2020-11-27 00:00:00,DELIVERED,NORTH,Credit Card,True,True
ORD-00719,CUST-00050,2026-03-15 00:00:00,PLACED,EAST,UPI,True,True
ORD-00720,CUST-00067,2026-08-10 00:01:11,RETURNED,EAST,Net Banking,True,True
ORD-00720,,2026-08-10 00:01:11,CANCELLED,CENTRAL,Credit Card,False,False
ORD-00722,CUST-00072,2023-01-13 00:00:00,PLACED,NORTH,Credit Card,True,True
ORD-00723,CUST-00038,2021-05-29 00:00:00,DELIVERED,WEST,Credit Card,True,True
ORD-00724,CUST-00269,2021-08-12 00:00:00,PLACED,CENTRAL,Net Banking,True,True
ORD-00725,CUST-00499,2020-12-21 00:00:00,PLACED,WEST,UPI,True,True
ORD-00726,CUST-00264,2021-06-06 00:00:00,PLACED,SOUTH,Credit Card,True,True
ORD-00727,CUST-00454,2026-08-10 00:01:11,DELIVERED,WEST,Net Banking,True,True
ORD-00728,CUST-00401,2023-04-30 00:00:00,PLACED,WEST,Debit Card,True,True
ORD-00729,CUST-00203,2022-02-06 00:00:00,RETURNED,NCR,UPI,True,True
ORD-00730,CUST-00419,2024-03-26 00:00:00,CANCELLED,CENTRAL,Net Banking,True,True
ORD-00731,CUST-00381,2026-08-10 00:01:11,PLACED,CENTRAL,UPI,True,True
ORD-00732,CUST-00214,2026-08-10 00:01:11,CANCELLED,SOUTH,UPI,True,True
ORD-00733,CUST-00241,2023-06-22 00:00:00,SHIPPED,SOUTH,Debit Card,True,True
ORD-00734,CUST-00165,2026-01-01 00:00:00,DELIVERED,EAST,Cash on Delivery,True,True
ORD-00735,CUST-00454,2022-05-22 00:00:00,SHIPPED,NORTH,Credit Card,True,True
ORD-00736,CUST-00163,2020-11-07 00:00:00,PLACED,WEST,UPI,True,True
ORD-00737,CUST-00193,2024-02-24 00:00:00,PLACED,CENTRAL,UPI,True,True
ORD-00738,CUST-00081,2024-08-19 00:00:00,PLACED,WEST,Net Banking,True,True
ORD-00739,CUST-00353,2023-06-03 00:00:00,RETURNED,EAST,Debit Card,True,True
ORD-00740,CUST-00292,2024-04-13 00:00:00,PLACED,NORTH,Debit Card,True,True
ORD-00741,,2026-08-10 00:01:11,CANCELLED,WEST,Net Banking,False,False
ORD-00742,CUST-00029,2021-12-09 00:00:00,RETURNED,SOUTH,Cash on Delivery,True,True
ORD-00743,CUST-00298,2024-12-09 00:00:00,RETURNED,SOUTH,UPI,True,True
ORD-00744,CUST-00424,2024-07-30 00:00:00,CANCELLED,CENTRAL,Credit Card,True,True
ORD-00745,CUST-00367,2020-02-02 00:00:00,RETURNED,EAST,UPI,True,True
ORD-00746,CUST-00171,2021-06-08 00:00:00,CANCELLED,NORTH,Net Banking,True,True
ORD-00747,CUST-00474,2026-06-25 00:00:00,PLACED,NORTH,UPI,True,True
ORD-00748,CUST-00156,2025-07-14 00:00:00,RETURNED,NCR,Cash on Delivery,True,True
ORD-00749,CUST-00178,2022-04-09 00:00:00,SHIPPED,NORTH,Credit Card,True,True
ORD-00750,CUST-00226,2024-11-21 00:00:00,PLACED,WEST,Credit Card,True,True
ORD-00751,CUST-00125,2023-05-22 00:00:00,DELIVERED,SOUTH,Debit Card,True,True
ORD-00752,CUST-00124,2025-08-03 00:00:00,CANCELLED,NCR,Credit Card,True,True
ORD-00753,CUST-00274,2026-06-05 00:00:00,CANCELLED,NCR,Net Banking,True,True
ORD-00754,CUST-00255,2025-12-29 00:00:00,RETURNED,EAST,Net Banking,True,True
ORD-00755,CUST-00435,2026-08-10 00:01:11,CANCELLED,CENTRAL,Credit Card,True,True
ORD-00756,CUST-00231,2020-07-15 00:00:00,RETURNED,WEST,Credit Card,True,True
ORD-00757,CUST-00431,2020-08-16 00:00:00,CANCELLED,CENTRAL,UPI,True,True
ORD-00758,CUST-00384,2026-01-21 00:00:00,RETURNED,NCR,Cash on Delivery,True,True
ORD-00759,CUST-00048,2021-08-30 00:00:00,DELIVERED,NORTH,Net Banking,True,True
ORD-00760,CUST-00233,2026-08-10 00:01:11,CANCELLED,NCR,Net Banking,True,True
ORD-00761,,2020-03-23 00:00:00,RETURNED,EAST,Cash on Delivery,False,False
ORD-00762,CUST-00188,2025-03-01 00:00:00,PLACED,NCR,Credit Card,True,True
ORD-00763,CUST-00426,2023-04-30 00:00:00,CANCELLED,CENTRAL,Net Banking,True,True
ORD-00764,CUST-00244,2021-01-03 00:00:00,SHIPPED,SOUTH,Cash on Delivery,True,True
ORD-00765,CUST-00233,2022-12-18 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-00766,CUST-00026,2022-03-01 00:00:00,SHIPPED,WEST,Debit Card,True,True
ORD-00767,CUST-00335,2026-08-10 00:01:11,PLACED,NCR,Cash on Delivery,True,True
ORD-00768,CUST-00419,2024-07-10 00:00:00,SHIPPED,WEST,Credit Card,True,True
ORD-00769,CUST-00127,2026-04-26 00:00:00,PLACED,EAST,Cash on Delivery,True,True
ORD-00770,CUST-00110,2026-08-10 00:01:11,CANCELLED,NCR,Debit Card,True,True
ORD-00435,CUST-00313,2022-07-24 00:00:00,PLACED,EAST,Credit Card,True,True
ORD-00772,CUST-00445,2026-02-24 00:00:00,DELIVERED,NCR,Debit Card,True,True
ORD-00773,CUST-00066,2026-08-10 00:01:11,PLACED,EAST,Credit Card,True,True
ORD-00774,CUST-00349,2023-03-09 00:00:00,PLACED,NORTH,UPI,True,True
ORD-00775,CUST-00021,2021-02-21 00:00:00,CANCELLED,CENTRAL,Debit Card,True,True
ORD-00776,CUST-00466,2022-11-27 00:00:00,PLACED,SOUTH,UPI,True,True
ORD-00777,CUST-00241,2026-08-10 00:01:11,PLACED,WEST,Credit Card,True,True
ORD-00778,CUST-00440,2021-07-18 00:00:00,PLACED,EAST,Credit Card,True,True
ORD-00779,CUST-00269,2024-04-15 00:00:00,DELIVERED,WEST,Credit Card,True,True
ORD-00780,CUST-00378,2022-01-09 00:00:00,RETURNED,WEST,Debit Card,True,True
ORD-00780,,2021-02-14 00:00:00,DELIVERED,NCR,Cash on Delivery,False,False
ORD-00782,CUST-00036,2025-07-02 00:00:00,PLACED,EAST,Debit Card,True,True
ORD-00783,CUST-00272,2023-06-08 00:00:00,CANCELLED,CENTRAL,UPI,True,True
ORD-00784,CUST-00029,2026-04-04 00:00:00,RETURNED,CENTRAL,Net Banking,True,True
ORD-00785,CUST-00469,2021-08-18 00:00:00,RETURNED,NCR,Debit Card,True,True
ORD-00786,CUST-00182,2022-10-22 00:00:00,DELIVERED,WEST,Debit Card,True,True
ORD-00787,CUST-00477,2024-10-21 00:00:00,SHIPPED,WEST,Cash on Delivery,True,True
ORD-00788,CUST-00408,2026-01-10 00:00:00,RETURNED,WEST,Net Banking,True,True
ORD-00789,CUST-00453,2021-01-22 00:00:00,DELIVERED,CENTRAL,UPI,True,True
ORD-00790,CUST-00384,2020-05-28 00:00:00,CANCELLED,CENTRAL,UPI,True,True
ORD-00791,CUST-00419,2020-05-26 00:00:00,DELIVERED,EAST,Credit Card,True,True
ORD-00792,CUST-00385,2021-11-22 00:00:00,SHIPPED,CENTRAL,Credit Card,True,True
ORD-00793,CUST-00157,2026-08-10 00:01:11,PLACED,NORTH,Credit Card,True,True
ORD-00794,CUST-00283,2026-08-10 00:01:11,RETURNED,CENTRAL,Net Banking,True,True
ORD-00795,CUST-00471,2023-10-13 00:00:00,PLACED,SOUTH,Net Banking,True,True
ORD-00796,CUST-00144,2026-08-10 00:01:11,RETURNED,EAST,UPI,True,True
ORD-00797,CUST-00179,2025-02-16 00:00:00,PLACED,EAST,Net Banking,True,True
ORD-00798,CUST-00005,2025-11-18 00:00:00,PLACED,SOUTH,UPI,True,True
ORD-00799,CUST-00450,2020-10-21 00:00:00,PLACED,EAST,Net Banking,True,True
ORD-00800,CUST-00233,2023-10-31 00:00:00,DELIVERED,EAST,Debit Card,True,True
ORD-00801,,2026-08-10 00:01:11,PLACED,CENTRAL,Cash on Delivery,False,False
ORD-00802,CUST-00461,2023-07-28 00:00:00,DELIVERED,SOUTH,Net Banking,True,True
ORD-00803,CUST-00444,2026-01-21 00:00:00,PLACED,CENTRAL,UPI,True,True
ORD-00804,CUST-00019,2023-03-20 00:00:00,RETURNED,WEST,Net Banking,True,True
ORD-00805,CUST-00247,2024-01-10 00:00:00,SHIPPED,WEST,UPI,True,True
ORD-00806,CUST-00120,2025-10-09 00:00:00,DELIVERED,SOUTH,Cash on Delivery,True,True
ORD-00807,CUST-00199,2021-09-06 00:00:00,PLACED,SOUTH,Debit Card,True,True
ORD-00808,CUST-00345,2023-10-10 00:00:00,SHIPPED,NORTH,Net Banking,True,True
ORD-00809,CUST-00398,2024-08-01 00:00:00,SHIPPED,CENTRAL,Net Banking,True,True
ORD-00810,CUST-00412,2021-04-02 00:00:00,RETURNED,NORTH,Net Banking,True,True
ORD-00811,CUST-00465,2022-03-11 00:00:00,SHIPPED,CENTRAL,Credit Card,True,True
ORD-00812,CUST-00305,2025-02-25 00:00:00,PLACED,SOUTH,Debit Card,True,True
ORD-00813,CUST-00493,2026-08-10 00:01:11,DELIVERED,CENTRAL,Credit Card,True,True
ORD-00814,CUST-00158,2025-01-13 00:00:00,SHIPPED,NORTH,Credit Card,True,True
ORD-00815,CUST-00172,2024-06-07 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-00816,CUST-00482,2025-04-29 00:00:00,CANCELLED,NCR,Net Banking,True,True
ORD-00817,CUST-00408,2022-04-23 00:00:00,SHIPPED,EAST,Cash on Delivery,True,True
ORD-00818,CUST-00207,2025-04-18 00:00:00,SHIPPED,NCR,Cash on Delivery,True,True
ORD-00819,CUST-00409,2021-02-21 00:00:00,DELIVERED,SOUTH,UPI,True,True
ORD-00820,CUST-00443,2023-03-25 00:00:00,DELIVERED,WEST,UPI,True,True
ORD-00821,,2022-11-30 00:00:00,SHIPPED,WEST,Debit Card,False,False
ORD-00822,CUST-00344,2025-08-20 00:00:00,RETURNED,WEST,UPI,True,True
ORD-00823,CUST-00478,2025-06-12 00:00:00,SHIPPED,SOUTH,UPI,True,True
ORD-00824,CUST-00028,2025-09-13 00:00:00,SHIPPED,NORTH,Credit Card,True,True
ORD-00825,CUST-00447,2020-01-20 00:00:00,SHIPPED,CENTRAL,Debit Card,True,True
ORD-00826,CUST-00468,2022-11-08 00:00:00,CANCELLED,EAST,Debit Card,True,True
ORD-00827,CUST-00459,2021-02-17 00:00:00,CANCELLED,EAST,Net Banking,True,True
ORD-00828,CUST-00012,2025-01-01 00:00:00,SHIPPED,NORTH,Debit Card,True,True
ORD-00829,CUST-00390,2026-08-10 00:01:11,PLACED,SOUTH,Cash on Delivery,True,True
ORD-00830,CUST-00372,2023-08-11 00:00:00,DELIVERED,WEST,Cash on Delivery,True,True
ORD-00831,CUST-00373,2023-07-18 00:00:00,RETURNED,WEST,UPI,True,True
ORD-00832,CUST-00139,2025-08-11 00:00:00,CANCELLED,CENTRAL,Net Banking,True,True
ORD-00833,CUST-00358,2024-09-17 00:00:00,PLACED,WEST,Net Banking,True,True
ORD-00834,CUST-00183,2023-04-18 00:00:00,RETURNED,CENTRAL,Net Banking,True,True
ORD-00835,CUST-00360,2024-04-14 00:00:00,CANCELLED,EAST,Credit Card,True,True
ORD-00836,CUST-00431,2026-08-10 00:01:11,PLACED,WEST,Cash on Delivery,True,True
ORD-00837,CUST-00233,2023-10-08 00:00:00,RETURNED,SOUTH,Debit Card,True,True
ORD-00838,CUST-00267,2025-07-05 00:00:00,CANCELLED,CENTRAL,UPI,True,True
ORD-00839,CUST-00428,2026-08-10 00:01:11,SHIPPED,NCR,Cash on Delivery,True,True
ORD-00840,CUST-00310,2023-02-07 00:00:00,SHIPPED,SOUTH,Net Banking,True,True
ORD-00840,,2024-01-07 00:00:00,RETURNED,WEST,Net Banking,False,False
ORD-00842,CUST-00348,2020-12-25 00:00:00,CANCELLED,WEST,Cash on Delivery,True,True
ORD-00843,CUST-00127,2024-09-16 00:00:00,DELIVERED,CENTRAL,Credit Card,True,True
ORD-00844,CUST-00395,2020-07-13 00:00:00,CANCELLED,EAST,UPI,True,True
ORD-00845,CUST-00471,2023-05-22 00:00:00,CANCELLED,NORTH,Net Banking,True,True
ORD-00846,CUST-00124,2025-02-16 00:00:00,RETURNED,SOUTH,Debit Card,True,True
ORD-00847,CUST-00498,2025-06-06 00:00:00,DELIVERED,EAST,Net Banking,True,True
ORD-00848,CUST-00241,2024-03-17 00:00:00,SHIPPED,EAST,UPI,True,True
ORD-00849,CUST-00373,2024-07-05 00:00:00,DELIVERED,EAST,Net Banking,True,True
ORD-00850,CUST-00261,2023-04-02 00:00:00,RETURNED,NORTH,Credit Card,True,True
ORD-00851,CUST-00458,2020-02-02 00:00:00,DELIVERED,NCR,Credit Card,True,True
ORD-00852,CUST-00029,2020-04-03 00:00:00,PLACED,NORTH,Net Banking,True,True
ORD-00853,CUST-00243,2023-01-21 00:00:00,DELIVERED,SOUTH,UPI,True,True
ORD-00854,CUST-00431,2020-07-19 00:00:00,CANCELLED,NORTH,Cash on Delivery,True,True
ORD-00855,CUST-00131,2022-08-22 00:00:00,DELIVERED,SOUTH,Credit Card,True,True
ORD-00856,CUST-00459,2025-04-11 00:00:00,RETURNED,SOUTH,Net Banking,True,True
ORD-00857,CUST-00459,2026-02-14 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-00858,CUST-00030,2022-10-17 00:00:00,SHIPPED,NCR,UPI,True,True
ORD-00859,CUST-00310,2022-03-31 00:00:00,DELIVERED,SOUTH,Cash on Delivery,True,True
ORD-00860,CUST-00221,2023-07-23 00:00:00,SHIPPED,CENTRAL,Credit Card,True,True
ORD-00861,,2025-05-15 00:00:00,SHIPPED,NCR,UPI,False,False
ORD-00862,CUST-00209,2020-05-29 00:00:00,RETURNED,NORTH,Net Banking,True,True
ORD-00863,CUST-00340,2022-04-03 00:00:00,PLACED,WEST,Cash on Delivery,True,True
ORD-00864,CUST-00377,2020-03-06 00:00:00,PLACED,CENTRAL,Cash on Delivery,True,True
ORD-00865,CUST-00233,2020-09-26 00:00:00,DELIVERED,WEST,Credit Card,True,True
