item_id,order_id,product_id,quantity,unit_price,discount_percent
1046,ORD-01111,PROD-00161,0,1618.7,31.77
1047,ORD-00390,PROD-00134,2,802.09,25.47
1048,ORD-01346,PROD-00201,2,1439.87,7.78
1049,ORD-01140,PROD-00180,4,113.78,30.7
1050,ORD-00225,PROD-00164,3,1441.84,22.27
1051,ORD-00616,PROD-00202,4,2062.43,162.33
1052,ORD-00665,PROD-00056,4,2208.62,25.43
1053,ORD-01403,PROD-00233,5,1966.72,31.86
1054,ORD-01320,PROD-00057,1,1220.06,23.87
1055,ORD-01241,PROD-00286,-5,2393.71,23.26
1056,ORD-01402,PROD-00005,1,1304.01,37.15
1057,ORD-01422,PROD-00254,2,218.44,5.88
1058,ORD-00266,PROD-00184,4,1000.71,28.1
1059,ORD-00492,PROD-00196,1,1086.92,28.8
1060,ORD-01268,PROD-00168,1,1278.46,39.35
1061,ORD-00501,PROD-00172,4,997.09,34.67
1062,ORD-01170,PROD-00188,5,817.13,11.04
1063,ORD-00904,PROD-00211,5,2339.43,33.97
1064,ORD-00495,PROD-00083,2,1330.68,12.88
1065,ORD-00830,PROD-00203,4,503.68,42.64
1066,ORD-01343,PROD-00284,2,826.03,28.69
1067,ORD-01336,PROD-00017,2,1876.21,13.87
1068,ORD-00598,PROD-00280,3,2351.82,20.55
1069,ORD-00528,PROD-00049,2,500.41,16.73
1070,ORD-01086,PROD-00252,5,1810.92,42.77
1071,ORD-00602,PROD-00009,1,2112.74,40.36
1072,ORD-00800,PROD-00073,7,685.53,27.95
1073,ORD-00835,PROD-00033,2,2481.52,39.87
1074,ORD-00015,PROD-00062,5,916.21,25.23
1075,ORD-01031,PROD-00096,1,1012.15,1.05
1076,ORD-00219,PROD-00284,2,641.23,44.55
1077,ORD-00796,PROD-00115,5,168.94,9.5
1078,ORD-00030,PROD-00056,1,464.76,43.36
1079,ORD-00962,PROD-00019,3,332.58,43.09
1080,ORD-00058,PROD-00069,6,371.8,43.81
1081,ORD-01242,PROD-00254,7,1850.96,17.15
1082,ORD-00553,PROD-00104,2,2291.21,23.97
1083,ORD-00566,PROD-00174,4,448.01,22.3
1084,ORD-00617,PROD-00002,1,889.55,38.87
1085,ORD-00359,PROD-00199,4,1094.58,24.72
1086,ORD-00537,PROD-00254,7,440.54,19.21
1087,ORD-00648,PROD-00043,3,1927.66,21.78
1088,ORD-00453,PROD-00086,3,947.14,19.41
1089,ORD-00959,PROD-00035,-1,947.32,16.69
1090,ORD-00703,PROD-00047,2,2232.91,3.72
1091,ORD-01355,PROD-00116,4,1715.38,25.94
1092,ORD-01048,PROD-00243,6,942.5,18.96
1093,ORD-00093,PROD-00049,7,691.2,29.35
1094,ORD-00008,PROD-00020,3,1158.43,3.29
1095,ORD-00432,PROD-00041,1,2089.61,22.0
1096,ORD-00576,PROD-00134,7,1940.65,42.07
1097,ORD-00785,PROD-00252,1,1288.69,17.53
1098,ORD-01307,PROD-00002,5,1131.47,8.49
1099,ORD-00151,PROD-00295,1,271.47,18.68
1100,ORD-01277,PROD-00127,1,1285.75,32.83
1101,ORD-00688,PROD-99999,0,1365.2,34.54
1102,ORD-00696,PROD-00050,4,822.53,15.78
1103,ORD-01360,PROD-00253,6,2129.96,12.61
1104,ORD-00348,PROD-00226,1,1499.74,25.4
1105,ORD-01065,PROD-00211,2,493.87,17.53
1106,ORD-01479,PROD-00202,6,106.93,28.51
1107,ORD-00372,PROD-00021,6,2177.46,11.46
1108,ORD-00321,PROD-00165,2,733.76,30.16
1109,ORD-01440,PROD-00072,3,1173.62,6.3
1110,ORD-00469,PROD-00046,5,2088.39,25.7
1111,ORD-00539,PROD-00147,5,925.15,42.24
1112,ORD-01099,PROD-00269,5,138.3,17.27
1113,ORD-00666,PROD-00219,5,146.77,13.36
1114,ORD-01152,PROD-00031,1,1116.37,37.44
1115,ORD-00699,PROD-00270,6,1846.45,41.31
1116,ORD-01319,PROD-00222,3,2071.71,38.67
1117,ORD-00166,PROD-00111,2,1542.78,23.42
1118,ORD-00971,PROD-00027,3,824.75,21.76
1119,ORD-01348,PROD-00035,3,1351.11,39.69
1120,ORD-00458,PROD-00251,1,2291.22,0.57
1121,ORD-01087,PROD-00196,1,1215.68,44.38
1122,ORD-00472,PROD-00157,2,1551.32,34.75
1123,ORD-00383,PROD-00141,-1,2467.24,16.25
1124,ORD-00123,PROD-00096,2,1046.79,33.09
1125,ORD-00766,PROD-00051,1,434.63,42.57
1126,ORD-99999,PROD-00054,1,1110.66,21.88
1127,ORD-00384,PROD-00203,7,1852.17,41.4
1128,ORD-00401,PROD-00067,2,2310.81,31.22
1129,ORD-01356,PROD-00084,4,341.32,21.95
1130,ORD-00510,PROD-00174,6,1075.44,40.42
1131,ORD-00539,PROD-00205,1,286.38,27.86
1132,ORD-00698,PROD-00247,1,1621.44,37.69
1133,ORD-01001,PROD-00079,3,2185.82,24.14
1134,ORD-01129,PROD-00265,5,2344.17,42.36
1135,ORD-01216,PROD-00121,2,2101.85,26.2
1136,ORD-00720,PROD-00175,4,2224.09,3.04
1137,ORD-01493,PROD-00141,5,2182.68,42.91
1138,ORD-01046,PROD-00144,1,1779.89,26.35
1139,ORD-00407,PROD-00283,5,238.98,36.18
1140,ORD-01269,PROD-00296,3,392.21,32.0
1141,ORD-00746,PROD-00210,4,2118.15,24.06
1142,ORD-00529,PROD-00048,5,1111.74,15.92
1143,ORD-00245,PROD-00073,2,985.84,6.28
1144,ORD-00630,PROD-00087,5,2303.11,44.6
1145,ORD-00905,PROD-00019,6,2379.1,18.9
1146,ORD-01376,PROD-00100,2,1392.1,32.92
1147,ORD-00292,PROD-00242,2,91.55,34.06
1148,ORD-00858,PROD-00021,6,2142.41,23.55
1149,ORD-00590,PROD-00237,5,1220.71,34.24
1150,ORD-01161,PROD-00119,7,1016.76,38.59
1151,ORD-01196,PROD-00073,5,2213.6,15.73
1152,ORD-01357,PROD-00158,2,1897.48,25.84
1153,ORD-01042,PROD-00108,4,201.49,9.45
1154,ORD-00698,PROD-00099,2,1357.55,26.09
1155,ORD-01475,PROD-00181,6,1179.0,14.54
1156,ORD-00195,PROD-00162,0,2336.56,6.18
1157,ORD-00474,PROD-00167,-3,2427.31,1.67
1158,ORD-01012,PROD-00257,5,1212.9,12.47
1159,ORD-00502,PROD-00090,6,2431.64,26.48
1160,ORD-00348,PROD-00182,4,2389.69,19.81
1161,ORD-00179,PROD-00062,7,614.9,44.91
1162,ORD-00415,PROD-00196,1,426.75,6.78
1163,ORD-01139,PROD-00037,2,1234.77,22.93
1164,ORD-00164,PROD-00186,4,2328.02,24.63
1165,ORD-00228,PROD-00228,6,2362.65,42.78
1166,ORD-00123,PROD-00107,6,490.47,11.35
1167,ORD-00825,PROD-00025,4,2266.62,33.68
1168,ORD-00108,PROD-00156,1,283.06,1.14
1169,ORD-01483,PROD-00037,4,909.29,12.95
1170,ORD-00002,PROD-00020,4,1970.59,23.54
1171,ORD-01488,PROD-00077,1,1778.64,44.24
1172,ORD-00153,PROD-00287,6,506.8,43.02
1173,ORD-00539,PROD-00193,6,819.42,8.35
1174,ORD-01490,PROD-00014,3,925.87,24.48
1175,ORD-01082,PROD-00273,6,2172.77,2.81
1176,ORD-01481,PROD-00124,6,559.84,16.05
1177,ORD-00036,PROD-00086,4,419.62,2.29
1178,ORD-00990,PROD-00088,4,370.21,36.95
1179,ORD-00550,PROD-00114,5,1790.31,30.7
1180,ORD-00322,PROD-00135,4,1443.94,13.07
1181,ORD-01005,PROD-00222,1,829.09,35.15
1182,ORD-00574,PROD-00122,1,1964.49,30.55
1183,ORD-00271,PROD-00184,1,1205.63,1.49
1184,ORD-00322,PROD-00116,1,2010.78,28.91
1185,ORD-00449,PROD-00247,2,486.95,9.79
1186,ORD-00495,PROD-00051,2,1537.27,37.27
1187,ORD-01264,PROD-00056,3,2382.56,44.9
1188,ORD-00989,PROD-00166,2,1428.39,24.49
1189,ORD-00112,PROD-00221,5,2468.06,37.64
1190,ORD-00333,PROD-00148,5,1183.39,37.24
1191,ORD-01371,PROD-00244,-4,91.93,6.28
1192,ORD-00613,PROD-00078,7,747.71,11.1
1193,ORD-00564,PROD-00141,1,1541.51,17.85
1194,ORD-00755,PROD-00196,4,158.66,38.89
1195,ORD-00388,PROD-00170,4,1258.31,32.77
1196,ORD-00833,PROD-00261,5,1741.32,25.71
1197,ORD-00237,PROD-00182,2,170.68,34.15
1198,ORD-00834,PROD-00088,5,1861.03,22.3
1199,ORD-00603,PROD-00255,6,2070.61,39.68
1200,ORD-01484,PROD-00091,1,1086.48,27.66
1201,ORD-01076,PROD-99999,3,1695.36,170.01
1202,ORD-00470,PROD-00139,5,880.6,22.38
1203,ORD-01160,PROD-00248,4,786.8,31.67
1204,ORD-00167,PROD-00052,7,770.72,29.35
1205,ORD-00304,PROD-00019,4,71.1,30.14
1206,ORD-01072,PROD-00056,4,2161.61,42.7
1207,ORD-00765,PROD-00200,2,345.94,34.86
1208,ORD-00736,PROD-00170,7,2498.17,39.59
1209,ORD-00764,PROD-00123,4,1779.2,36.1
1210,ORD-01160,PROD-00017,4,2189.85,19.89
1211,ORD-01079,PROD-00237,0,1848.84,32.33
1212,ORD-00158,PROD-00142,3,1826.93,21.03
1213,ORD-01426,PROD-00027,3,1738.56,2.87
1214,ORD-00099,PROD-00202,2,2379.78,44.26
1215,ORD-01213,PROD-00120,5,560.01,42.03
1216,ORD-00756,PROD-00267,7,385.75,0.73
1217,ORD-01322,PROD-00279,1,2494.2,16.18
1218,ORD-01239,PROD-00110,7,1011.46,15.15
1219,ORD-00957,PROD-00090,6,1617.38,22.59
1220,ORD-01361,PROD-00045,1,1141.41,44.27
1221,ORD-01411,PROD-00007,6,217.23,38.06
1222,ORD-01417,PROD-00276,7,2468.92,42.35
1223,ORD-01002,PROD-00191,7,75.02,11.64
1224,ORD-00407,PROD-00240,7,2488.06,30.93
1225,ORD-00530,PROD-00160,-4,866.51,12.96
1226,ORD-01119,PROD-00147,3,405.0,12.2
1227,ORD-01296,PROD-00062,6,1734.69,18.12
1228,ORD-00497,PROD-00244,6,581.68,7.5
1229,ORD-00577,PROD-00149,3,193.53,26.24
1230,ORD-00517,PROD-00119,6,711.35,1.31
1231,ORD-00886,PROD-00074,5,531.13,40.79
1232,ORD-00951,PROD-00130,4,733.41,28.16
1233,ORD-00900,PROD-00047,7,279.87,35.34
1234,ORD-01407,PROD-00145,3,834.17,34.37
1235,ORD-00659,PROD-00015,6,80.94,5.8
1236,ORD-01484,PROD-00091,1,630.17,29.02
1237,ORD-00279,PROD-00036,6,2327.95,4.45
1238,ORD-01387,PROD-00131,2,2121.37,16.72
1239,ORD-00319,PROD-00123,7,1885.57,15.94
1240,ORD-00083,PROD-00206,4,1820.35,33.37
1241,ORD-00344,PROD-00209,1,398.1,26.49
1242,ORD-01030,PROD-00036,2,1429.4,28.95
1243,ORD-00718,PROD-00246,3,981.99,34.63
1244,ORD-01047,PROD-00018,1,1638.43,0.79
1245,ORD-01443,PROD-00023,2,1125.82,29.59
1246,ORD-00623,PROD-00060,1,407.89,36.89
1247,ORD-00391,PROD-00234,7,2360.59,22.19
1248,ORD-00940,PROD-00163,1,2053.48,20.32
1249,ORD-01181,PROD-00150,6,430.34,44.63
1250,ORD-00260,PROD-00116,3,112.2,18.62
1251,ORD-99999,PROD-00255,6,478.56,40.76
1252,ORD-01168,PROD-00295,7,979.21,30.0
1253,ORD-00016,PROD-00143,2,2447.96,19.82
1254,ORD-00490,PROD-00104,2,902.53,15.15
1255,ORD-00069,PROD-00029,7,278.12,1.93
1256,ORD-00450,PROD-00150,5,779.77,10.77
1257,ORD-00547,PROD-00264,7,959.07,20.17
1258,ORD-00202,PROD-00005,1,445.11,1.3
1259,ORD-00613,PROD-00239,-1,1098.97,27.0
1260,ORD-00678,PROD-00106,5,1932.66,19.54
1261,ORD-00409,PROD-00215,2,1102.23,22.26
1262,ORD-00555,PROD-00217,5,268.64,12.96
1263,ORD-00533,PROD-00253,7,1966.34,26.26
1264,ORD-00413,PROD-00248,3,202.43,41.57
1265,ORD-01419,PROD-00104,3,996.03,5.53
1266,ORD-01200,PROD-00009,0,396.04,15.58
1267,ORD-01382,PROD-00103,6,299.64,10.62
1268,ORD-01448,PROD-00067,6,2358.4,42.5
1269,ORD-00895,PROD-00280,7,1057.29,2.75
1270,ORD-00120,PROD-00192,6,2429.81,37.84
1271,ORD-00706,PROD-00081,7,1275.35,36.8
1272,ORD-00501,PROD-00245,4,879.21,39.33
1273,ORD-01427,PROD-00072,4,75.24,8.19
1274,ORD-00482,PROD-00150,5,1622.16,29.07
1275,ORD-00931,PROD-00215,3,1403.25,12.54
1276,ORD-01464,PROD-00128,6,845.44,14.33
1277,ORD-00499,PROD-00218,7,2303.75,4.57
1278,ORD-00220,PROD-00133,1,2026.14,41.29
1279,ORD-01268,PROD-00016,4,2031.72,0.21
1280,ORD-01408,PROD-00143,5,1340.31,17.44
1281,ORD-01360,PROD-00047,5,2197.44,17.98
1282,ORD-01408,PROD-00188,7,1707.91,16.06
1283,ORD-01203,PROD-00018,5,340.25,37.47
1284,ORD-00835,PROD-00173,7,47.89,22.9
1285,ORD-00554,PROD-00093,2,833.31,31.38
1286,ORD-00235,PROD-00056,3,1963.0,43.87
1287,ORD-00245,PROD-00234,3,804.39,9.33
1288,ORD-00167,PROD-00058,4,1996.07,20.24
1289,ORD-00462,PROD-00260,5,1633.56,21.18
1290,ORD-01295,PROD-00160,7,1312.42,19.05
1291,ORD-00093,PROD-00206,6,2369.45,39.62
1292,ORD-00542,PROD-00259,3,2401.72,43.69
1293,ORD-01117,PROD-00182,-2,111.4,33.2
1294,ORD-01203,PROD-00187,2,1285.55,5.12
1295,ORD-01176,PROD-00246,5,768.24,26.14
1296,ORD-01234,PROD-00172,2,1247.08,1.32
1297,ORD-01039,PROD-00215,5,397.56,28.37
1298,ORD-01082,PROD-00174,4,323.04,35.26
1299,ORD-00689,PROD-00257,2,1851.36,18.63
1300,ORD-01266,PROD-00209,3,1731.19,10.69
1301,ORD-00768,PROD-99999,2,1236.2,29.79
1302,ORD-01251,PROD-00225,1,1799.87,42.16
1303,ORD-00203,PROD-00116,3,963.17,6.5
1304,ORD-01437,PROD-00043,5,1720.14,18.46
1305,ORD-00264,PROD-00091,5,1793.2,1.82
1306,ORD-00088,PROD-00008,1,207.3,27.55
1307,ORD-01084,PROD-00069,6,973.62,17.43
1308,ORD-01163,PROD-00133,1,694.26,30.0
1309,ORD-01198,PROD-00176,6,1044.9,36.83
1310,ORD-00419,PROD-00189,3,2195.34,38.93
1311,ORD-00216,PROD-00043,4,2278.22,0.76
1312,ORD-00030,PROD-00051,7,2275.65,26.98
1313,ORD-00293,PROD-00132,3,191.58,42.67
1314,ORD-01339,PROD-00210,6,1064.59,8.42
1315,ORD-01170,PROD-00033,4,475.59,2.37
1316,ORD-00206,PROD-00088,2,2428.24,11.37
1317,ORD-00105,PROD-00222,2,1580.18,11.11
1318,ORD-01130,PROD-00235,4,1969.27,44.24
1319,ORD-00677,PROD-00033,6,1269.65,8.23
1320,ORD-00848,PROD-00246,2,1771.67,37.17
1321,ORD-00646,PROD-00025,0,1918.47,19.97
1322,ORD-00674,PROD-00079,3,2054.83,5.37
1323,ORD-00080,PROD-00088,4,690.56,6.92
1324,ORD-00850,PROD-00015,5,2000.07,0.09
1325,ORD-00231,PROD-00037,1,731.6,19.26
1326,ORD-00354,PROD-00205,5,2001.82,12.51
1327,ORD-00798,PROD-00032,-4,1688.4,42.68
1328,ORD-01093,PROD-00254,1,642.3,0.1
1329,ORD-00415,PROD-00130,6,909.7,40.35
1330,ORD-01089,PROD-00083,7,2375.53,37.69
1331,ORD-00918,PROD-00200,5,771.46,1.42
1332,ORD-01052,PROD-00265,6,713.38,10.65
1333,ORD-00183,PROD-00148,3,792.57,42.42
1334,ORD-01055,PROD-00032,4,806.97,38.42
1335,ORD-00676,PROD-00269,7,2083.55,35.33
1336,ORD-01095,PROD-00050,7,1431.22,16.69
1337,ORD-01039,PROD-00062,2,230.99,33.06
1338,ORD-00572,PROD-00156,3,1961.87,25.3
1339,ORD-00452,PROD-00157,3,986.89,37.71
1340,ORD-01481,PROD-00160,6,1377.89,21.29
1341,ORD-00271,PROD-00132,1,1022.13,6.54
1342,ORD-00295,PROD-00280,1,1832.63,8.29
1343,ORD-01042,PROD-00007,5,1254.45,33.56
1344,ORD-01207,PROD-00293,4,1958.6,36.13
1345,ORD-00923,PROD-00200,1,1399.18,28.95
1346,ORD-00387,PROD-00017,1,620.65,36.45
1347,ORD-00675,PROD-00155,3,1871.95,6.78
1348,ORD-00613,PROD-00229,4,416.03,16.81
1349,ORD-01127,PROD-00154,1,840.67,41.93
1350,ORD-00487,PROD-00020,3,979.76,14.06
1351,ORD-01039,PROD-00157,1,227.41,130.19
1352,ORD-00485,PROD-00048,7,1294.99,21.23
1353,ORD-01046,PROD-00093,1,984.73,0.83
1354,ORD-01056,PROD-00225,5,2357.86,23.04
1355,ORD-00750,PROD-00233,7,1548.79,29.69
1356,ORD-00927,PROD-00100,5,1562.5,6.57
1357,ORD-01260,PROD-00035,7,1303.0,17.01
1358,ORD-01367,PROD-00283,1,2223.73,19.18
1359,ORD-00768,PROD-00199,5,1426.04,14.42
1360,ORD-01276,PROD-00162,4,1770.13,2.33
1361,ORD-01188,PROD-00137,-1,1371.7,20.42
1362,ORD-00370,PROD-00247,1,383.32,24.27
1363,ORD-01410,PROD-00120,7,2368.51,14.07
1364,ORD-00675,PROD-00262,4,875.77,22.63
1365,ORD-00090,PROD-00025,2,1478.68,12.88
1366,ORD-00605,PROD-00200,2,452.29,42.87
1367,ORD-00556,PROD-00025,2,1475.19,12.12
1368,ORD-00030,PROD-00223,4,990.75,14.79
1369,ORD-00297,PROD-00120,3,1760.43,5.17
1370,ORD-00521,PROD-00146,5,1356.6,13.0
1371,ORD-01402,PROD-00199,1,1928.13,28.24
1372,ORD-01086,PROD-00105,5,919.43,32.12
1373,ORD-00119,PROD-00064,4,240.5,26.34
1374,ORD-00435,PROD-00048,7,2432.21,13.74
1375,ORD-00542,PROD-00094,3,2357.86,28.41
1376,ORD-99999,PROD-00030,0,710.09,25.96
1377,ORD-00515,PROD-00203,5,865.42,6.19
1378,ORD-01034,PROD-00289,3,1873.56,5.83
1379,ORD-00779,PROD-00035,6,1373.9,38.77
1380,ORD-00666,PROD-00261,4,1024.23,29.04
1381,ORD-00725,PROD-00181,5,476.82,1.93
1382,ORD-01413,PROD-00116,2,1100.89,9.11
1383,ORD-01286,PROD-00055,2,949.3,16.54
1384,ORD-01131,PROD-00208,6,1464.58,3.63
1385,ORD-01182,PROD-00191,7,1629.72,9.89
1386,ORD-00466,PROD-00085,1,300.76,4.82
1387,ORD-00830,PROD-00189,1,1414.49,27.15
1388,ORD-00656,PROD-00261,5,2299.86,28.85
1389,ORD-00896,PROD-00163,3,1636.23,36.6
1390,ORD-00759,PROD-00167,3,343.5,22.79
1391,ORD-00389,PROD-00222,1,51.58,37.24
1392,ORD-00517,PROD-00083,6,1979.72,17.41
1393,ORD-01008,PROD-00245,7,2401.06,42.98
1394,ORD-01059,PROD-00171,3,1651.57,24.07
1395,ORD-00965,PROD-00290,-4,607.92,42.23
1396,ORD-01000,PROD-00231,6,2193.23,11.25
1397,ORD-00545,PROD-00102,3,47.31,4.55
1398,ORD-00464,PROD-00273,1,115.33,43.32
1399,ORD-00021,PROD-00153,2,266.29,19.69
1400,ORD-00408,PROD-00297,6,2113.29,36.49
1401,ORD-01053,PROD-99999,3,1150.64,34.59
1402,ORD-00833,PROD-00246,3,867.78,36.62
1403,ORD-00389,PROD-00110,7,418.99,8.25
1404,ORD-00814,PROD-00225,1,2431.64,25.37
1405,ORD-00518,PROD-00009,1,1140.42,37.59
1406,ORD-00813,PROD-00014,5,448.64,12.03
1407,ORD-01473,PROD-00008,3,1745.09,1.65
1408,ORD-00060,PROD-00173,2,1716.2,11.62
1409,ORD-00209,PROD-00221,4,2289.17,3.78
1410,ORD-00170,PROD-00292,1,1974.94,8.76
1411,ORD-00917,PROD-00016,2,677.05,38.34
1412,ORD-01372,PROD-00274,5,995.23,0.72
1413,ORD-00479,PROD-00055,7,590.11,35.49
1414,ORD-00171,PROD-00116,2,1543.35,26.86
1415,ORD-00931,PROD-00260,5,1610.28,8.5
1416,ORD-00774,PROD-00297,1,2150.84,42.45
1417,ORD-01483,PROD-00069,6,806.38,42.53
1418,ORD-00531,PROD-00296,5,913.87,30.73
1419,ORD-01481,PROD-00258,4,1056.59,40.14
1420,ORD-01042,PROD-00226,1,852.09,12.42
1421,ORD-00125,PROD-00167,6,781.7,0.33
1422,ORD-01483,PROD-00294,1,580.65,2.27
1423,ORD-00693,PROD-00127,1,2205.06,32.35
1424,ORD-00970,PROD-00203,5,871.84,17.19
1425,ORD-00902,PROD-00216,7,2403.14,5.97
1426,ORD-00662,PROD-00064,1,1183.04,34.79
1427,ORD-01140,PROD-00029,6,1922.07,39.73
1428,ORD-00039,PROD-00071,7,1199.51,2.08
1429,ORD-01442,PROD-00155,-1,661.77,28.1
1430,ORD-00154,PROD-00248,4,72.54,35.97
1431,ORD-00415,PROD-00156,0,671.25,17.39
1432,ORD-00952,PROD-00198,4,1576.21,30.3
1433,ORD-00157,PROD-00149,7,1788.35,14.46
1434,ORD-00435,PROD-00093,4,2377.97,24.56
1435,ORD-00803,PROD-00226,6,768.18,41.43
1436,ORD-00177,PROD-00129,4,107.66,25.61
1437,ORD-00750,PROD-00055,5,142.92,4.08
1438,ORD-01460,PROD-00085,1,1572.84,25.92
1439,ORD-01058,PROD-00112,2,1074.45,36.55
1440,ORD-00093,PROD-00236,4,1828.89,15.9
1441,ORD-00823,PROD-00254,7,1432.58,20.75
1442,ORD-00030,PROD-00177,7,469.69,41.11
1443,ORD-01184,PROD-00186,2,1693.21,4.09
1444,ORD-01448,PROD-00242,6,277.98,36.95
1445,ORD-00192,PROD-00162,5,1300.86,22.57
1446,ORD-00221,PROD-00126,1,889.01,25.25
1447,ORD-01168,PROD-00276,5,1771.82,12.83
1448,ORD-01400,PROD-00143,3,610.27,33.83
1449,ORD-00010,PROD-00214,2,1812.58,1.31
1450,ORD-01436,PROD-00143,4,2052.25,44.21
1451,ORD-00818,PROD-00069,4,1018.35,26.88
1452,ORD-00780,PROD-00088,1,645.63,12.75
1453,ORD-00342,PROD-00064,6,1502.65,26.15
1454,ORD-01241,PROD-00009,5,476.61,0.98
1455,ORD-01101,PROD-00264,5,751.98,20.3
1456,ORD-01313,PROD-00019,1,774.71,28.44
1457,ORD-00097,PROD-00135,4,479.14,15.8
1458,ORD-00805,PROD-00275,5,119.0,39.89
1459,ORD-00159,PROD-00193,5,1314.04,38.68
1460,ORD-00007,PROD-00291,2,198.39,2.74
1461,ORD-00161,PROD-00106,3,2488.18,23.92
1462,ORD-01314,PROD-00007,6,433.27,44.36
1463,ORD-00107,PROD-00260,-5,1468.75,44.14
1464,ORD-00886,PROD-00290,7,723.26,21.68
1465,ORD-00322,PROD-00117,4,1132.43,31.02
1466,ORD-00608,PROD-00114,6,2079.36,33.28
1467,ORD-00891,PROD-00215,3,1037.2,2.31
1468,ORD-01048,PROD-00080,7,1367.98,11.69
1469,ORD-00545,PROD-00053,1,546.79,30.27
1470,ORD-00232,PROD-00151,5,1379.99,9.89
1471,ORD-01003,PROD-00035,2,1084.6,19.79
1472,ORD-00324,PROD-00062,7,1347.1,6.47
1473,ORD-01140,PROD-00050,6,1258.92,1.36
1474,ORD-00116,PROD-00097,5,1530.87,39.57
1475,ORD-01227,PROD-00153,1,887.56,33.16
1476,ORD-00109,PROD-00115,5,947.72,39.82
1477,ORD-01336,PROD-00267,7,1153.14,38.75
1478,ORD-00272,PROD-00222,2,101.27,36.82
1479,ORD-01234,PROD-00095,5,1428.49,43.14
1480,ORD-00189,PROD-00168,3,215.82,33.86
1481,ORD-00674,PROD-00254,5,2337.08,44.9
1482,ORD-00069,PROD-00297,4,2179.29,33.29
1483,ORD-00916,PROD-00248,2,130.58,10.5
1484,ORD-00963,PROD-00144,1,360.58,40.86
1485,ORD-01113,PROD-00260,5,1760.02,39.06
1486,ORD-00107,PROD-00249,0,243.2,19.01
1487,ORD-01076,PROD-00239,4,139.03,33.75
1488,ORD-00632,PROD-00145,2,509.22,41.18
1489,ORD-00964,PROD-00234,2,2211.98,1.35
1490,ORD-00367,PROD-00246,4,634.52,42.54
1491,ORD-00622,PROD-00173,7,1761.82,29.16
1492,ORD-01025,PROD-00154,5,1049.23,32.16
1493,ORD-00088,PROD-00200,2,2293.23,29.03
1494,ORD-00703,PROD-00213,7,1531.85,32.71
1495,ORD-00229,PROD-00109,7,2443.48,5.62
1496,ORD-00177,PROD-00011,1,1562.63,39.48
1497,ORD-01387,PROD-00237,-1,1333.84,40.27
1498,ORD-01377,PROD-00058,4,122.81,8.05
1499,ORD-01308,PROD-00201,4,981.38,38.76
1500,ORD-00276,PROD-00162,6,1356.25,36.18
1501,ORD-99999,PROD-99999,2,1120.22,160.5
1502,ORD-01225,PROD-00145,5,1541.87,12.21
1503,ORD-00072,PROD-00172,1,740.44,35.04
1504,ORD-00219,PROD-00031,1,1139.53,43.32
1505,ORD-00246,PROD-00286,4,855.54,35.17
1506,ORD-01105,PROD-00132,5,2163.75,36.26
1507,ORD-00937,PROD-00135,4,2177.58,10.58
1508,ORD-00543,PROD-00057,4,2194.41,41.61
1509,ORD-00764,PROD-00066,7,1448.23,28.98
1510,ORD-00711,PROD-00094,6,2012.8,19.08
1511,ORD-00325,PROD-00088,4,338.02,28.68
1512,ORD-01033,PROD-00050,6,1402.21,4.2
1513,ORD-00892,PROD-00041,7,1157.24,44.04
1514,ORD-01174,PROD-00055,5,1314.03,38.19
1515,ORD-01114,PROD-00208,3,1309.05,44.83
1516,ORD-01138,PROD-00294,6,1831.33,31.62
1517,ORD-01435,PROD-00088,7,2374.29,36.17
1518,ORD-01078,PROD-00078,2,2448.7,17.24
1519,ORD-01233,PROD-00237,4,2315.43,22.76
1520,ORD-01209,PROD-00032,6,1020.17,35.57
1521,ORD-00460,PROD-00081,7,2494.36,29.59
1522,ORD-00185,PROD-00027,1,1033.55,15.84
1523,ORD-00994,PROD-00145,5,2167.29,2.34
1524,ORD-00435,PROD-00297,6,405.61,16.1
1525,ORD-00607,PROD-00248,7,81.03,30.48
1526,ORD-00978,PROD-00235,2,1190.08,35.1
1527,ORD-00954,PROD-00235,1,1341.38,31.86
1528,ORD-00357,PROD-00032,5,1191.23,39.78
1529,ORD-01304,PROD-00078,2,2258.35,42.86
1530,ORD-01162,PROD-00100,2,648.36,28.6
1531,ORD-00429,PROD-00263,-4,1020.42,1.59
1532,ORD-00824,PROD-00269,5,939.16,5.78
1533,ORD-00962,PROD-00221,6,1587.51,2.42
1534,ORD-01365,PROD-00099,7,1573.18,22.89
1535,ORD-00091,PROD-00145,5,1962.84,43.42
1536,ORD-00142,PROD-00244,2,1148.28,11.77
1537,ORD-00806,PROD-00069,4,412.83,38.83
1538,ORD-00530,PROD-00117,7,541.65,5.19
1539,ORD-00789,PROD-00143,6,674.92,24.48
1540,ORD-00019,PROD-00283,4,503.74,35.67
1541,ORD-00017,PROD-00099,0,54.34,36.66
1542,ORD-00897,PROD-00216,7,2092.56,24.16
1543,ORD-00403,PROD-00142,6,2488.04,41.92
1544,ORD-01197,PROD-00232,6,228.76,24.93
1545,ORD-00310,PROD-00181,2,854.15,35.12
1546,ORD-00670,PROD-00021,3,2218.92,11.07
1547,ORD-00312,PROD-00224,5,1975.43,23.43
1548,ORD-01453,PROD-00223,2,2240.83,10.22
1549,ORD-01208,PROD-00165,7,583.41,26.37
1550,ORD-01044,PROD-00065,5,1774.88,23.68
